raceId	gender	itemSlotId	itemDisplayId	label00	value00	label01	value01
16	0	25	5364	1	8	2	6
16	0	25	5365	1	8	2	7
16	0	25	5366	1	8	2	8
16	0	25	5367	1	8	2	9
16	0	25	5368	1	8	2	10
16	0	25	5369	1	8	2	11
16	0	26	5143	7	3	1	3
16	0	28	5370	3	1	0	1
16	0	39	5277	17	7	7	1
16	0	39	5378	17	2	7	1
16	0	39	5379	17	3	7	1
16	0	39	5380	17	4	7	1
16	0	39	5381	17	5	7	1
16	0	39	5382	17	6	7	1
0	0	39	5383	17	7	7	1
16	0	39	5989	17	1	0	1
1	1	25	1457	1	1	2	10
16	1	25	5398	1	2	2	1
16	1	25	5399	1	3	2	1
16	1	25	5400	1	4	2	1
16	1	25	5401	1	5	2	1
16	1	25	5402	1	6	2	1
16	1	25	5403	1	7	2	1
16	0	25	5261	1	4	2	9
1	0	28	0	3	36	0	0
16	0	39	5631	17	7	7	8
16	0	39	5632	17	2	7	8
16	0	39	5633	17	3	7	8
16	0	39	5634	17	4	7	8
16	0	39	5635	17	5	7	8
16	0	39	5636	17	6	7	8
0	0	39	5637	17	7	7	8
16	0	39	5583	17	7	7	2
16	0	39	5584	17	2	7	2
16	0	39	5585	17	3	7	2
16	0	39	5586	17	4	7	2
16	0	39	5587	17	5	7	2
16	0	39	5588	17	6	7	2
0	0	39	5589	17	7	7	2
16	0	39	5590	17	7	7	3
16	0	39	5591	17	2	7	3
16	0	39	5592	17	3	7	3
16	0	39	5593	17	4	7	3
16	0	39	5594	17	5	7	3
16	0	39	5595	17	6	7	3
0	0	39	5596	17	7	7	3
16	0	39	5597	17	7	7	4
16	0	39	5598	17	2	7	4
16	0	39	5599	17	3	7	4
16	0	39	5606	17	4	7	4
16	0	39	5607	17	5	7	4
16	0	39	5608	17	6	7	4
0	0	39	5609	17	7	7	4
16	0	39	5616	17	7	7	5
16	0	39	5610	17	2	7	5
16	0	39	5611	17	3	7	5
16	0	39	5612	17	4	7	5
16	0	39	5613	17	5	7	5
16	0	39	5614	17	6	7	5
0	0	39	5615	17	7	7	5
16	0	39	5617	17	7	7	6
16	0	39	5618	17	2	7	6
16	0	39	5619	17	3	7	6
16	0	39	5620	17	4	7	6
16	0	39	5621	17	5	7	6
16	0	39	5622	17	6	7	6
0	0	39	5623	17	7	7	6
16	0	39	5624	17	7	7	7
16	0	39	5625	17	2	7	7
16	0	39	5626	17	3	7	7
16	0	39	5627	17	4	7	7
16	0	39	5628	17	5	7	7
16	0	39	5629	17	6	7	7
0	0	39	5630	17	7	7	7
16	0	39	5638	17	7	7	9
16	0	39	5643	17	2	7	9
16	0	39	5644	17	3	7	9
16	0	39	5639	17	4	7	9
16	0	39	5640	17	5	7	9
16	0	39	5641	17	6	7	9
0	0	39	5642	17	7	7	9
4	1	28	5659	3	1	4	2
4	1	28	5660	3	2	4	2
4	1	28	5661	3	3	4	2
4	1	28	5662	3	4	4	2
4	1	28	5663	3	5	4	2
4	1	28	5664	3	6	4	2
4	1	28	5665	3	7	4	2
4	1	28	5666	3	8	4	2
4	1	28	4938	3	1	4	3
4	1	28	5652	3	2	4	3
4	1	28	5653	3	3	4	3
4	1	28	5654	3	4	4	3
4	1	28	5655	3	5	4	3
4	1	28	5656	3	6	4	3
4	1	28	5657	3	7	4	3
4	1	28	5658	3	8	4	3
4	1	28	5667	3	1	4	4
4	1	28	5668	3	2	4	4
4	1	28	5669	3	3	4	4
4	1	28	5670	3	4	4	4
4	1	28	5671	3	5	4	4
4	1	28	5672	3	6	4	4
4	1	28	5673	3	7	4	4
4	1	28	5674	3	8	4	4
4	1	28	5675	3	1	4	5
4	1	28	5676	3	2	4	5
4	1	28	5677	3	3	4	5
4	1	28	5678	3	4	4	5
4	1	28	5679	3	5	4	5
4	1	28	5680	3	6	4	5
4	1	28	5681	3	7	4	5
4	1	28	5682	3	8	4	5
4	1	28	5683	3	1	4	6
4	1	28	5684	3	2	4	6
4	1	28	5685	3	3	4	6
4	1	28	5686	3	4	4	6
4	1	28	5687	3	5	4	6
4	1	28	5688	3	6	4	6
4	1	28	5689	3	7	4	6
4	1	28	5690	3	8	4	6
4	1	28	5691	3	1	4	7
4	1	28	5692	3	2	4	7
4	1	28	5693	3	3	4	7
4	1	28	5694	3	4	4	7
4	1	28	5695	3	5	4	7
4	1	28	5696	3	6	4	7
4	1	28	5697	3	7	4	7
4	1	28	5698	3	8	4	7
4	1	28	5699	3	1	4	8
4	1	28	5700	3	2	4	8
4	1	28	5701	3	3	4	8
4	1	28	5702	3	4	4	8
4	1	28	5703	3	5	4	8
4	1	28	5704	3	6	4	8
4	1	28	5705	3	7	4	8
4	1	28	5706	3	8	4	8
4	1	28	5707	3	1	4	9
4	1	28	5708	3	2	4	9
4	1	28	5709	3	3	4	9
4	1	28	5710	3	4	4	9
4	1	28	5711	3	5	4	9
4	1	28	5712	3	6	4	9
4	1	28	5713	3	7	4	9
4	1	28	5714	3	8	4	9
0	1	28	5715	3	1	4	1
0	1	28	5716	3	2	4	1
0	1	28	5717	3	3	4	1
0	1	28	5718	3	4	4	1
0	1	28	5719	3	5	4	1
0	1	28	5720	3	6	4	1
0	1	28	5721	3	7	4	1
0	1	28	5722	3	8	4	1
4	1	28	5723	3	1	4	10
4	1	28	5724	3	2	4	10
4	1	28	5725	3	3	4	10
4	1	28	5726	3	4	4	10
4	1	28	5727	3	5	4	10
4	1	28	5728	3	6	4	10
4	1	28	5729	3	7	4	10
4	1	28	5730	3	8	4	10
4	1	24	4929	2	3	0	0
4	1	24	4930	2	4	0	0
4	1	24	4931	2	5	0	0
4	1	24	4932	2	6	0	0
4	1	24	4933	2	7	0	0
4	1	24	4934	2	8	0	0
4	1	24	4935	2	9	0	0
4	1	24	4936	2	10	0	0
4	1	25	5731	1	1	2	2
4	1	25	5732	1	2	2	2
4	1	25	5733	1	3	2	2
4	1	25	5734	1	4	2	2
4	1	25	5735	1	5	2	2
4	1	25	5736	1	6	2	2
4	1	25	5738	1	1	2	3
4	1	25	5743	1	1	2	4
4	1	25	5749	1	1	2	5
4	1	25	5755	1	1	2	6
4	1	25	5761	1	1	2	7
4	1	25	5767	1	1	2	8
4	1	25	5773	1	1	2	9
4	1	25	5779	1	1	2	10
4	1	25	5737	1	2	2	3
4	1	25	5739	1	3	2	3
4	1	25	5740	1	4	2	3
4	1	25	5741	1	5	2	3
4	1	25	5742	1	6	2	3
4	1	25	5744	1	2	2	4
4	1	25	5745	1	3	2	4
4	1	25	5746	1	4	2	4
4	1	25	5747	1	5	2	4
4	1	25	5748	1	6	2	4
4	1	25	5750	1	2	2	5
4	1	25	5751	1	3	2	5
4	1	25	5752	1	4	2	5
4	1	25	5753	1	5	2	5
4	1	25	5754	1	6	2	5
4	1	25	5756	1	2	2	6
4	1	25	5757	1	3	2	6
4	1	25	5758	1	4	2	6
4	1	25	5759	1	5	2	6
4	1	25	5760	1	6	2	6
4	1	25	5762	1	2	2	7
4	1	25	5763	1	3	2	7
4	1	25	5764	1	4	2	7
4	1	25	5765	1	5	2	7
4	1	25	5766	1	6	2	7
4	1	25	5768	1	2	2	8
4	1	25	5769	1	3	2	8
4	1	25	5770	1	4	2	8
4	1	25	5771	1	5	2	8
4	1	25	5772	1	6	2	8
4	1	25	5774	1	2	2	9
4	1	25	5775	1	3	2	9
4	1	25	5776	1	4	2	9
4	1	25	5777	1	5	2	9
4	1	25	5778	1	6	2	9
4	1	25	5780	1	2	2	10
4	1	25	5781	1	3	2	10
4	1	25	5782	1	4	2	10
4	1	25	5783	1	5	2	10
4	1	25	5784	1	6	2	10
3	1	28	5785	3	1	2	4
3	1	28	5786	3	1	2	2
3	1	28	5787	3	1	2	8
3	1	28	5788	3	1	2	3
3	1	28	5789	3	1	2	5
3	1	28	5790	3	1	2	6
3	1	28	5791	3	1	2	7
3	1	28	5792	3	2	2	4
3	1	28	5793	3	3	2	4
3	1	28	5794	3	4	2	4
3	1	28	5795	3	5	2	4
3	1	28	5796	3	6	2	4
3	1	28	5797	3	7	2	4
3	1	28	5798	3	2	2	2
3	1	28	5799	3	3	2	2
3	1	28	5800	3	4	2	2
3	1	28	5801	3	5	2	2
3	1	28	5802	3	6	2	2
3	1	28	5803	3	7	2	2
3	1	28	5804	3	2	2	8
3	1	28	5805	3	3	2	8
3	1	28	5806	3	4	2	8
3	1	28	5807	3	5	2	8
3	1	28	5808	3	6	2	8
3	1	28	5809	3	7	2	8
3	1	28	5810	3	2	2	3
3	1	28	5811	3	3	2	3
3	1	28	5812	3	4	2	3
3	1	28	5813	3	5	2	3
3	1	28	5814	3	6	2	3
3	1	28	5815	3	7	2	3
3	1	28	5816	3	2	2	5
3	1	28	5817	3	3	2	5
3	1	28	5818	3	4	2	5
3	1	28	5819	3	5	2	5
3	1	28	5820	3	6	2	5
3	1	28	5821	3	7	2	5
3	1	28	5822	3	2	2	6
3	1	28	5823	3	3	2	6
3	1	28	5824	3	4	2	6
3	1	28	5825	3	5	2	6
3	1	28	5826	3	6	2	6
3	1	28	5827	3	7	2	6
3	1	28	5828	3	2	2	7
3	1	28	5829	3	3	2	7
3	1	28	5830	3	4	2	7
3	1	28	5831	3	5	2	7
3	1	28	5832	3	6	2	7
3	1	28	5833	3	7	2	7
3	1	28	5834	3	14	0	1
16	1	24	5651	2	2	0	0
16	1	24	5835	2	3	0	0
16	1	24	5836	2	4	0	0
16	1	24	5837	2	5	0	0
16	1	24	5838	2	6	0	0
16	1	24	5839	2	7	0	0
16	1	24	5840	2	8	0	0
16	1	24	5841	2	9	0	0
16	1	24	5842	2	10	0	0
16	1	24	5843	2	11	0	0
16	1	25	5844	1	1	2	2
16	1	25	5851	1	1	2	3
16	1	25	5858	1	1	2	4
16	1	25	5865	1	1	2	5
16	1	25	5872	1	1	2	6
16	1	25	5879	1	1	2	7
16	1	25	5886	1	1	2	8
16	1	25	5893	1	1	2	9
16	1	25	5900	1	1	2	10
16	1	25	5907	1	1	2	11
16	1	25	5845	1	2	2	2
16	1	25	5846	1	3	2	2
16	1	25	5847	1	4	2	2
16	1	25	5848	1	5	2	2
16	1	25	5849	1	6	2	2
16	1	25	5850	1	7	2	2
16	1	25	5852	1	2	2	3
16	1	25	5853	1	3	2	3
16	1	25	5854	1	4	2	3
16	1	25	5855	1	5	2	3
16	1	25	5856	1	6	2	3
16	1	25	5857	1	7	2	3
16	1	25	5859	1	2	2	4
16	1	25	5860	1	3	2	4
16	1	25	5861	1	4	2	4
16	1	25	5862	1	5	2	4
16	1	25	5863	1	6	2	4
16	1	25	5864	1	7	2	4
16	1	25	5866	1	2	2	5
16	1	25	5867	1	3	2	5
16	1	25	5868	1	4	2	5
16	1	25	5869	1	5	2	5
16	1	25	5870	1	6	2	5
16	1	25	5871	1	7	2	5
16	1	25	5873	1	2	2	6
16	1	25	5874	1	3	2	6
16	1	25	5875	1	4	2	6
16	1	25	5876	1	5	2	6
16	1	25	5877	1	6	2	6
16	1	25	5878	1	7	2	6
16	1	25	5880	1	2	2	7
16	1	25	5881	1	3	2	7
16	1	25	5882	1	4	2	7
16	1	25	5883	1	5	2	7
16	1	25	5884	1	6	2	7
16	1	25	5885	1	7	2	7
16	1	25	5887	1	2	2	8
16	1	25	5888	1	3	2	8
16	1	25	5889	1	4	2	8
16	1	25	5890	1	5	2	8
16	1	25	5891	1	6	2	8
16	1	25	5892	1	7	2	8
16	1	25	5894	1	2	2	9
16	1	25	5895	1	3	2	9
16	1	25	5896	1	4	2	9
16	1	25	5897	1	5	2	9
16	1	25	5898	1	6	2	9
16	1	25	5899	1	7	2	9
16	1	25	5901	1	2	2	10
16	1	25	5902	1	3	2	10
16	1	25	5903	1	4	2	10
16	1	25	5904	1	5	2	10
16	1	25	5905	1	6	2	10
16	1	25	5906	1	7	2	10
16	1	25	5908	1	2	2	11
16	1	25	5909	1	3	2	11
16	1	25	5910	1	4	2	11
16	1	25	5911	1	5	2	11
16	1	25	5912	1	6	2	11
16	1	25	5913	1	7	2	11
4	1	27	5914	10	1	4	2
4	1	27	5915	10	3	4	2
4	1	27	5916	10	5	4	2
4	1	27	5917	10	6	4	2
4	1	27	5918	10	7	4	2
4	1	27	5919	10	8	4	2
4	1	27	5920	10	9	4	2
4	1	27	5921	10	1	4	3
4	1	27	5922	10	3	4	3
4	1	27	5923	10	5	4	3
4	1	27	5924	10	6	4	3
4	1	27	5925	10	7	4	3
4	1	27	5926	10	8	4	3
4	1	27	5927	10	9	4	3
4	1	27	5928	10	1	4	4
4	1	27	5929	10	3	4	4
4	1	27	5930	10	5	4	4
4	1	27	5931	10	6	4	4
4	1	27	5932	10	7	4	4
4	1	27	5933	10	8	4	4
4	1	27	5934	10	9	4	4
4	1	27	5935	10	1	4	5
4	1	27	5936	10	3	4	5
4	1	27	5937	10	5	4	5
4	1	27	5938	10	6	4	5
4	1	27	5939	10	7	4	5
4	1	27	5940	10	8	4	5
4	1	27	5941	10	9	4	5
4	1	27	5942	10	1	4	6
4	1	27	5943	10	3	4	6
4	1	27	5944	10	5	4	6
4	1	27	5945	10	6	4	6
4	1	27	5946	10	7	4	6
4	1	27	5947	10	8	4	6
4	1	27	5948	10	9	4	6
4	1	27	5949	10	1	4	7
4	1	27	5950	10	3	4	7
4	1	27	5951	10	5	4	7
4	1	27	5952	10	6	4	7
4	1	27	5953	10	7	4	7
4	1	27	5954	10	8	4	7
4	1	27	5955	10	9	4	7
4	1	27	5956	10	1	4	8
4	1	27	5957	10	3	4	8
4	1	27	5958	10	5	4	8
4	1	27	5959	10	6	4	8
4	1	27	5960	10	7	4	8
4	1	27	5961	10	8	4	8
4	1	27	5962	10	9	4	8
4	1	27	5963	10	1	4	9
4	1	27	5964	10	3	4	9
4	1	27	5965	10	5	4	9
4	1	27	5966	10	6	4	9
4	1	27	5967	10	7	4	9
4	1	27	5968	10	8	4	9
4	1	27	5969	10	9	4	9
4	1	27	5970	10	1	4	10
4	1	27	5971	10	3	4	10
4	1	27	5972	10	5	4	10
4	1	27	5973	10	6	4	10
4	1	27	5974	10	7	4	10
4	1	27	5975	10	8	4	10
4	1	27	5976	10	9	4	10
16	1	28	5977	3	1	4	2
16	1	28	5979	3	1	4	3
16	1	28	5980	3	1	4	4
16	1	28	5981	3	1	4	5
16	1	28	5982	3	1	4	6
16	1	28	5988	3	1	4	7
16	1	28	5983	3	1	4	8
16	1	28	5985	3	1	4	9
16	1	28	5987	3	1	4	10
16	1	28	5978	3	1	4	11
16	1	28	5991	3	2	4	2
16	1	28	5992	3	3	4	2
16	1	28	5993	3	4	4	2
0	1	28	5994	3	5	4	2
16	1	28	5995	3	6	4	2
16	1	28	5996	3	7	4	2
16	1	28	6006	3	2	4	3
16	1	28	6007	3	3	4	3
16	1	28	6008	3	4	4	3
0	1	28	6009	3	5	4	3
16	1	28	6011	3	6	4	3
16	1	28	6012	3	7	4	3
16	1	28	6013	3	2	4	4
16	1	28	6014	3	3	4	4
16	1	28	6015	3	4	4	4
0	1	28	6016	3	5	4	4
16	1	28	6017	3	6	4	4
16	1	28	6018	3	7	4	4
16	1	28	6019	3	2	4	5
16	1	28	6020	3	3	4	5
16	1	28	6021	3	4	4	5
0	1	28	6022	3	5	4	5
16	1	28	6023	3	6	4	5
16	1	28	6024	3	7	4	5
13	0	25	3171	1	10	0	1
16	1	28	6025	3	2	4	6
16	1	28	6026	3	3	4	6
16	1	28	6027	3	4	4	6
0	1	28	6028	3	5	4	6
16	1	28	6029	3	6	4	6
16	1	28	6030	3	7	4	6
16	1	28	6061	3	2	4	7
16	1	28	6062	3	3	4	7
16	1	28	6063	3	4	4	7
0	1	28	6064	3	5	4	7
16	1	28	6065	3	6	4	7
16	1	28	6066	3	7	4	7
16	1	28	6031	3	2	4	8
16	1	28	6032	3	3	4	8
16	1	28	6033	3	4	4	8
0	1	28	6034	3	5	4	8
16	1	28	6035	3	6	4	8
16	1	28	6036	3	7	4	8
16	1	28	6043	3	2	4	9
16	1	28	6044	3	3	4	9
16	1	28	6045	3	4	4	9
0	1	28	6046	3	5	4	9
16	1	28	6047	3	6	4	9
16	1	28	6048	3	7	4	9
16	1	28	6055	3	2	4	10
16	1	28	6056	3	3	4	10
16	1	28	6057	3	4	4	10
0	1	28	6058	3	5	4	10
16	1	28	6059	3	6	4	10
16	1	28	6060	3	7	4	10
16	1	28	5998	3	2	4	11
16	1	28	5999	3	3	4	11
16	1	28	6000	3	4	4	11
0	1	28	6001	3	5	4	11
16	1	28	6003	3	6	4	11
16	1	28	6004	3	7	4	11
16	1	26	5404	7	1	1	2
16	1	26	5405	7	1	1	3
16	1	26	5406	7	1	1	4
16	1	26	5407	7	1	1	5
16	1	26	5408	7	1	1	6
16	1	26	5409	7	1	1	7
16	1	39	6067	17	1	7	1
16	1	39	6068	17	2	7	1
16	1	39	6069	17	3	7	1
16	1	39	6070	17	4	7	1
16	1	39	6071	17	5	7	1
16	1	39	6072	17	6	7	1
16	1	39	5989	17	7	0	1
12	1	25	6073	1	2	2	1
12	1	25	6074	1	3	2	1
12	1	25	6075	1	4	2	1
12	1	25	6076	1	5	2	1
12	1	25	6077	1	6	2	1
12	1	25	6078	1	7	2	1
12	1	26	6079	14	1	1	2
12	1	26	6080	14	1	1	3
12	1	26	6081	14	1	1	4
12	1	26	6082	14	1	1	5
12	1	26	6083	14	1	1	6
12	1	26	6084	14	1	1	7
12	1	25	3171	1	8	0	1
12	1	26	6085	14	2	1	2
12	1	26	6086	14	2	1	3
12	1	26	6087	14	2	1	4
12	1	26	6088	14	2	1	5
12	1	26	6089	14	2	1	6
12	1	26	6090	14	2	1	7
12	1	26	6097	14	4	1	2
12	1	26	6098	14	4	1	3
12	1	26	6099	14	4	1	4
12	1	26	6100	14	4	1	5
12	1	26	6101	14	4	1	6
12	1	26	6102	14	4	1	7
12	1	26	6091	14	3	1	2
12	1	26	6092	14	3	1	3
12	1	26	6093	14	3	1	4
12	1	26	6094	14	3	1	5
12	1	26	6095	14	3	1	6
12	1	26	6096	14	3	1	7
12	1	26	6103	14	5	1	2
12	1	26	6104	14	5	1	3
12	1	26	6105	14	5	1	4
12	1	26	6106	14	5	1	5
12	1	26	6107	14	5	1	6
12	1	26	6108	14	5	1	7
12	1	26	6115	14	8	1	2
12	1	26	6116	14	8	1	3
12	1	26	6117	14	8	1	4
12	1	26	6118	14	8	1	5
12	1	26	6119	14	8	1	6
12	1	26	6120	14	8	1	7
12	1	26	6139	14	6	1	2
12	1	26	6140	14	6	1	3
12	1	26	6141	14	6	1	4
12	1	26	6142	14	6	1	5
12	1	26	6143	14	6	1	6
12	1	26	6144	14	6	1	7
12	1	26	6109	14	7	1	2
12	1	26	6110	14	7	1	3
12	1	26	6111	14	7	1	4
12	1	26	6112	14	7	1	5
12	1	26	6113	14	7	1	6
12	1	26	6114	14	7	1	7
12	1	26	6121	14	9	1	2
12	1	26	6122	14	9	1	3
12	1	26	6123	14	9	1	4
12	1	26	6124	14	9	1	5
12	1	26	6125	14	9	1	6
12	1	26	6126	14	9	1	7
12	1	26	6127	14	10	1	2
12	1	26	6128	14	10	1	3
12	1	26	6129	14	10	1	4
12	1	26	6130	14	10	1	5
12	1	26	6131	14	10	1	6
12	1	26	6132	14	10	1	7
5	1	26	6145	7	1	1	2
5	1	26	6146	7	1	1	3
5	1	26	6147	7	1	1	4
5	1	26	6148	7	1	1	5
5	1	26	6149	7	1	1	6
5	1	26	6150	7	1	1	7
5	1	26	6151	7	2	1	1
5	1	26	6152	7	2	1	2
5	1	26	6153	7	2	1	3
5	1	26	6154	7	2	1	4
5	1	26	6155	7	2	1	5
5	1	26	6156	7	2	1	6
5	1	26	6157	7	2	1	7
5	1	26	6158	7	3	1	1
5	1	26	6159	7	3	1	2
5	1	26	6160	7	3	1	3
5	1	26	6161	7	3	1	4
5	1	26	6162	7	3	1	5
5	1	26	6163	7	3	1	6
5	1	26	6164	7	3	1	7
5	1	26	6165	7	4	1	1
5	1	26	6166	7	4	1	2
5	1	26	6167	7	4	1	3
5	1	26	6168	7	4	1	4
5	1	26	6169	7	4	1	5
5	1	26	6170	7	4	1	6
5	1	26	6171	7	4	1	7
5	1	26	6172	7	5	1	1
5	1	26	6173	7	5	1	2
5	1	26	6174	7	5	1	3
5	1	26	6175	7	5	1	4
5	1	26	6176	7	5	1	5
5	1	26	6177	7	5	1	6
5	1	26	6178	7	5	1	7
5	1	26	6179	7	6	1	1
5	1	26	6180	7	6	1	2
5	1	26	6181	7	6	1	3
5	1	26	6182	7	6	1	4
5	1	26	6183	7	6	1	5
5	1	26	6184	7	6	1	6
5	1	26	6185	7	6	1	7
5	1	26	6186	7	7	1	1
5	1	26	6187	7	7	1	2
5	1	26	6188	7	7	1	3
5	1	26	6189	7	7	1	4
5	1	26	6190	7	7	1	5
5	1	26	6191	7	7	1	6
5	1	26	6192	7	7	1	7
5	1	26	6193	7	8	1	1
5	1	26	6194	7	8	1	2
5	1	26	6195	7	8	1	3
5	1	26	6196	7	8	1	4
5	1	26	6197	7	8	1	5
5	1	26	6198	7	8	1	6
5	1	26	6199	7	8	1	7
5	1	28	6200	3	1	4	3
5	1	28	6202	3	3	4	3
5	1	28	6204	3	5	4	3
5	1	28	6205	3	6	4	3
5	1	28	6212	3	1	4	4
5	1	28	6214	3	3	4	4
5	1	28	6216	3	5	4	4
5	1	28	6217	3	6	4	4
5	1	28	6201	3	2	2	1
5	1	28	6203	3	4	2	1
5	1	28	6218	3	2	2	3
5	1	28	6219	3	4	2	3
5	1	28	6220	3	2	2	5
5	1	28	6221	3	4	2	5
5	1	28	6222	3	2	2	6
5	1	28	6223	3	4	2	6
5	1	28	6213	3	2	2	7
5	1	28	6215	3	4	2	7
5	1	28	6224	3	1	4	5
5	1	28	6225	3	3	4	5
5	1	28	6226	3	5	4	5
5	1	28	6227	3	6	4	5
5	1	28	6228	3	1	4	6
5	1	28	6229	3	3	4	6
5	1	28	6230	3	5	4	6
5	1	28	6231	3	6	4	6
4	1	26	6232	7	3	1	1
4	1	26	6233	7	4	1	1
4	1	26	6234	7	5	1	1
4	1	26	6235	7	6	1	1
4	1	26	6236	7	7	1	1
4	1	26	6237	7	8	1	1
4	1	26	6238	7	9	1	1
4	1	26	6239	7	10	1	1
4	1	26	6240	7	11	1	1
4	1	26	6241	7	12	1	1
4	1	26	6242	7	3	1	2
4	1	26	6243	7	3	1	3
4	1	26	6244	7	3	1	4
4	1	26	6245	7	3	1	5
4	1	26	6246	7	3	1	6
4	1	26	6247	7	4	1	2
4	1	26	6248	7	4	1	3
4	1	26	6249	7	4	1	4
4	1	26	6250	7	4	1	5
4	1	26	6251	7	4	1	6
4	1	26	6252	7	5	1	2
4	1	26	6253	7	5	1	3
4	1	26	6254	7	5	1	4
4	1	26	6255	7	5	1	5
4	1	26	6256	7	5	1	6
4	1	26	6257	7	6	1	2
4	1	26	6258	7	6	1	3
4	1	26	6259	7	6	1	4
4	1	26	6260	7	6	1	5
4	1	26	6261	7	6	1	6
4	1	26	6262	7	7	1	2
4	1	26	6263	7	7	1	3
4	1	26	6264	7	7	1	4
4	1	26	6265	7	7	1	5
4	1	26	6266	7	7	1	6
4	1	26	6267	7	8	1	2
4	1	26	6268	7	8	1	3
4	1	26	6269	7	8	1	4
4	1	26	6270	7	8	1	5
4	1	26	6271	7	8	1	6
4	1	26	6272	7	9	1	2
4	1	26	6273	7	9	1	3
4	1	26	6274	7	9	1	4
4	1	26	6275	7	9	1	5
4	1	26	6276	7	9	1	6
4	1	26	6277	7	10	1	2
4	1	26	6278	7	10	1	3
4	1	26	6279	7	10	1	4
4	1	26	6280	7	10	1	5
4	1	26	6281	7	10	1	6
4	1	26	6282	7	11	1	2
4	1	26	6283	7	11	1	3
4	1	26	6284	7	11	1	4
4	1	26	6285	7	11	1	5
4	1	26	6286	7	11	1	6
4	1	26	6287	7	12	1	2
4	1	26	6288	7	12	1	3
4	1	26	6289	7	12	1	4
4	1	26	6290	7	12	1	5
4	1	26	6291	7	12	1	6
4	0	26	6301	7	2	1	1
4	0	26	6298	7	3	1	1
4	0	26	6299	7	4	1	1
4	0	26	6294	7	5	1	1
4	0	26	6293	7	6	1	1
4	0	26	6292	7	7	1	1
4	0	26	6300	7	8	1	1
4	0	26	6297	7	9	1	1
4	0	26	6295	7	10	1	1
4	0	26	6296	7	11	1	1
4	0	26	6316	7	12	1	1
4	0	26	6373	7	2	1	2
4	0	26	6374	7	2	1	3
4	0	26	6375	7	2	1	4
4	0	26	6376	7	2	1	5
4	0	26	6377	7	2	1	6
4	0	26	6378	7	2	1	7
4	0	26	6379	7	2	1	8
4	0	26	6352	7	3	1	2
4	0	26	6353	7	3	1	3
4	0	26	6354	7	3	1	4
4	0	26	6355	7	3	1	5
4	0	26	6356	7	3	1	6
4	0	26	6357	7	3	1	7
4	0	26	6358	7	3	1	8
4	0	26	6359	7	4	1	2
4	0	26	6360	7	4	1	3
4	0	26	6361	7	4	1	4
4	0	26	6362	7	4	1	5
4	0	26	6363	7	4	1	6
4	0	26	6364	7	4	1	7
4	0	26	6365	7	4	1	8
4	0	26	6324	7	5	1	2
4	0	26	6325	7	5	1	3
4	0	26	6326	7	5	1	4
4	0	26	6327	7	5	1	5
4	0	26	6328	7	5	1	6
4	0	26	6329	7	5	1	7
4	0	26	6330	7	5	1	8
4	0	26	6309	7	6	1	2
4	0	26	6310	7	6	1	3
4	0	26	6311	7	6	1	4
4	0	26	6312	7	6	1	5
4	0	26	6313	7	6	1	6
4	0	26	6314	7	6	1	7
4	0	26	6315	7	6	1	8
4	0	26	6302	7	7	1	2
4	0	26	6303	7	7	1	3
4	0	26	6304	7	7	1	4
4	0	26	6305	7	7	1	5
4	0	26	6306	7	7	1	6
4	0	26	6307	7	7	1	7
4	0	26	6308	7	7	1	8
4	0	26	6366	7	8	1	2
4	0	26	6367	7	8	1	3
4	0	26	6368	7	8	1	4
4	0	26	6369	7	8	1	5
4	0	26	6370	7	8	1	6
4	0	26	6371	7	8	1	7
4	0	26	6372	7	8	1	8
4	0	26	6345	7	9	1	2
4	0	26	6346	7	9	1	3
4	0	26	6347	7	9	1	4
4	0	26	6348	7	9	1	5
4	0	26	6349	7	9	1	6
4	0	26	6350	7	9	1	7
4	0	26	6351	7	9	1	8
4	0	26	6331	7	10	1	2
4	0	26	6332	7	10	1	3
4	0	26	6333	7	10	1	4
4	0	26	6334	7	10	1	5
4	0	26	6335	7	10	1	6
4	0	26	6336	7	10	1	7
4	0	26	6337	7	10	1	8
4	0	26	6338	7	11	1	2
4	0	26	6339	7	11	1	3
4	0	26	6340	7	11	1	4
4	0	26	6341	7	11	1	5
4	0	26	6342	7	11	1	6
4	0	26	6343	7	11	1	7
4	0	26	6344	7	11	1	8
4	0	26	6317	7	12	1	2
4	0	26	6318	7	12	1	3
4	0	26	6319	7	12	1	4
4	0	26	6320	7	12	1	5
4	0	26	6321	7	12	1	6
4	0	26	6322	7	12	1	7
4	0	26	6323	7	12	1	8
1	0	26	6380	0	0	7	4
1	0	26	6381	0	0	7	5
1	0	26	6382	0	0	7	6
1	0	26	6383	0	0	7	7
1	0	26	6384	0	0	7	8
1	0	26	6385	0	0	7	9
1	0	26	6386	0	0	7	10
1	0	26	6387	0	0	7	11
1	1	26	6388	0	0	7	4
1	1	26	6389	0	0	7	5
1	1	26	6390	0	0	7	6
1	1	26	6393	0	0	7	7
1	1	26	6392	0	0	7	8
1	1	26	6395	0	0	7	9
1	1	26	6391	0	0	7	10
1	1	26	6394	0	0	7	11
3	0	26	6402	0	0	7	3
3	0	26	6403	0	0	7	4
3	0	26	6404	0	0	7	5
3	0	26	6405	0	0	7	6
3	0	26	6406	0	0	7	7
3	0	26	6407	0	0	7	8
3	1	26	6396	0	1	7	1
3	1	26	308	0	1	7	2
3	1	26	6397	0	1	7	4
