creatureId	spell4Id	label
56974	54327	crisis crew carver
56974	53383	crisis crew carver
56974	54299	crisis crew carver
56974	53384	crisis crew carver
56975	66279	crisis crew butcher
56975	61315	crisis crew butcher
56975	60594	crisis crew butcher
56975	66275	crisis crew butcher
56976	51899	striketeam ranger
56976	52010	striketeam ranger
56976	51828	striketeam ranger
56976	52742	striketeam ranger
56977	66020	striketeam cremator
56977	55761	striketeam cremator
56977	50080	striketeam cremator
56978	38773	striketeam saboteur
56978	65744	striketeam saboteur
56978	52551	striketeam saboteur
56978	41619	striketeam saboteur
56979	52551	striketeam guerilla
56979	41619	striketeam guerilla
56979	38773	striketeam guerilla
56979	65744	striketeam guerilla
56980	61315	striketeam cleaver
56980	66279	striketeam cleaver
56980	60594	striketeam cleaver
56980	66275	striketeam cleaver
56981	53384	striketeam slasher
56981	53383	striketeam slasher
56981	54299	striketeam slasher
56981	54675	striketeam slasher
56981	54327	striketeam slasher
56981	54241	striketeam slasher
57033	57768	subject v - tempest
57033	20196	subject v - tempest
57033	28704	subject v - tempest
57033	57765	subject v - tempest
57033	26162	subject v - tempest
57033	47168	subject v - tempest
57033	28016	subject v - tempest
57040	33242	subject j - fiend
57040	34262	subject j - fiend
57040	45795	subject j - fiend
57040	45745	subject j - fiend
57040	33250	subject j - fiend
57040	45770	subject j - fiend
57046	28626	subject k - brute
57046	31619	subject k - brute
57046	30936	subject k - brute
57046	56899	subject k - brute
57072	58566	darkspur loader
57072	65716	darkspur loader
57072	54742	darkspur loader
57072	54299	darkspur loader
57072	54817	darkspur loader
57072	63270	darkspur loader
57072	54241	darkspur loader
57076	42807	darkspur enforcer
57076	41298	darkspur enforcer
57076	56541	darkspur enforcer
57076	28691	darkspur enforcer
57076	56503	darkspur enforcer
57076	33781	darkspur enforcer
57076	43353	darkspur enforcer
57076	49792	darkspur enforcer
57076	43158	darkspur enforcer
57076	49928	darkspur enforcer
57076	43102	darkspur enforcer
57076	49350	darkspur enforcer
57076	43759	darkspur enforcer
57076	38793	darkspur enforcer
57076	46579	darkspur enforcer
57076	42570	darkspur enforcer
57076	46706	darkspur enforcer
57076	45507	darkspur enforcer
57099	44264	forward guard emplacement
57100	44267	exile forward guard
57130	60568	forward camp guard
57130	61315	forward camp guard
57130	44256	forward camp guard
57130	72717	forward camp guard
57130	44257	forward camp guard
57139	60568	forward camp guard
57139	61315	forward camp guard
57139	44256	forward camp guard
57139	72717	forward camp guard
57139	44257	forward camp guard
57141	74798	dreadwatcher
57141	74770	dreadwatcher
57141	74762	dreadwatcher
57141	74761	dreadwatcher
57141	74758	dreadwatcher
57141	71075	dreadwatcher
57148	44770	enhanced dazeroot hivestriker
57148	44714	enhanced dazeroot hivestriker
57148	44650	enhanced dazeroot hivestriker
57148	36049	enhanced dazeroot hivestriker
57171	64930	grubling
57171	33963	grubling
57201	74698	crate
57201	72299	crate
57201	44679	crate
57202	71227	barrel
58253	56329	ultraform smasher
58253	52531	ultraform smasher
58253	47929	ultraform smasher
58253	54349	ultraform smasher
58253	56622	ultraform smasher
58253	52475	ultraform smasher
58254	2340	ultraform charger
58254	30623	ultraform charger
58254	9743	ultraform charger
58254	32574	ultraform charger
58254	19085	ultraform charger
58254	55151	ultraform charger
58256	49915	ultraform juggernaut
58256	42208	ultraform juggernaut
58256	52063	ultraform juggernaut
58256	73116	ultraform juggernaut
58256	73134	ultraform juggernaut
58256	49911	ultraform juggernaut
58256	73113	ultraform juggernaut
58258	60595	ultraform triton
58258	61315	ultraform triton
58258	71903	ultraform triton
58258	71966	ultraform triton
58258	71919	ultraform triton
58259	57624	ultraform lasher
58259	65762	ultraform lasher
58259	57627	ultraform lasher
58259	57626	ultraform lasher
58259	65761	ultraform lasher
58259	57625	ultraform lasher
58261	26514	ultraform titan
58261	53320	ultraform titan
58261	26466	ultraform titan
58261	26290	ultraform titan
58261	26520	ultraform titan
58261	72412	ultraform titan
58261	71075	ultraform titan
58261	72277	ultraform titan
58261	72394	ultraform titan
58261	53387	ultraform titan
58261	72387	ultraform titan
58265	28016	ultraform reaper
58265	28704	ultraform reaper
58265	57765	ultraform reaper
58265	20196	ultraform reaper
58265	47168	ultraform reaper
58265	57768	ultraform reaper
58265	26162	ultraform reaper
58277	56329	ultraform smasher
58277	52531	ultraform smasher
58277	47929	ultraform smasher
58277	54349	ultraform smasher
58277	56622	ultraform smasher
58277	52475	ultraform smasher
58278	2340	ultraform charger
58278	30623	ultraform charger
58278	9743	ultraform charger
58278	32574	ultraform charger
58278	19085	ultraform charger
58278	55151	ultraform charger
58279	57624	ultraform lasher
58279	65762	ultraform lasher
58279	57627	ultraform lasher
58279	57626	ultraform lasher
58279	65761	ultraform lasher
58279	57625	ultraform lasher
58280	26514	ultraform titan
58280	53320	ultraform titan
58280	26466	ultraform titan
58280	26290	ultraform titan
58280	26520	ultraform titan
58280	72412	ultraform titan
58280	71075	ultraform titan
58280	72277	ultraform titan
58280	72394	ultraform titan
58280	53387	ultraform titan
58280	72387	ultraform titan
58281	28016	ultraform reaper
58281	28704	ultraform reaper
58281	57765	ultraform reaper
58281	20196	ultraform reaper
58281	47168	ultraform reaper
58281	57768	ultraform reaper
58281	26162	ultraform reaper
58378	46878	writhing devourer
58378	46360	writhing devourer
58378	40361	writhing devourer
58378	57688	writhing devourer
58378	57665	writhing devourer
58378	57672	writhing devourer
58379	62619	hollow tormentor
58379	57797	hollow tormentor
58379	65758	hollow tormentor
58379	57816	hollow tormentor
58379	57798	hollow tormentor
58390	6147	virulent retch
58390	13889	virulent retch
58390	70588	virulent retch
58390	70589	virulent retch
58391	32735	virulent pustule
58391	32734	virulent pustule
58391	56490	virulent pustule
58391	56492	virulent pustule
58392	32379	virulent duskcrawler
58392	72400	virulent duskcrawler
58392	32735	virulent duskcrawler
58392	71075	virulent duskcrawler
58392	72401	virulent duskcrawler
58412	61315	sanctum guard
58412	60569	sanctum guard
58412	44256	sanctum guard
58412	72717	sanctum guard
58476	74735	corrupted overseer
58476	47226	corrupted overseer
58476	39582	corrupted overseer
58476	38305	corrupted overseer
58476	71075	corrupted overseer
58476	72807	corrupted overseer
58476	46939	corrupted overseer
58476	40488	corrupted overseer
58476	72835	corrupted overseer
58507	40488	captain dokar
58507	44711	captain dokar
58507	72572	captain dokar
58507	72461	captain dokar
58541	32966	blightwing boomer
58541	11859	blightwing boomer
58542	53320	sourgut the necrotic
58542	26466	sourgut the necrotic
58542	26520	sourgut the necrotic
58542	26290	sourgut the necrotic
58542	26514	sourgut the necrotic
58542	72394	sourgut the necrotic
58542	71075	sourgut the necrotic
58542	72412	sourgut the necrotic
58542	72277	sourgut the necrotic
58542	72387	sourgut the necrotic
58556	72748	purewater engineer
58556	54299	purewater engineer
58556	47226	purewater engineer
58556	43159	purewater engineer
58556	54241	purewater engineer
58556	47687	purewater engineer
58556	47595	purewater engineer
58556	72737	purewater engineer
58556	41647	purewater engineer
58556	72927	purewater engineer
58557	31618	deadly desolate peep
58557	30936	deadly desolate peep
58584	44267	camp quick guard
58584	44286	camp quick guard
58585	44267	camp quick guard
58585	44286	camp quick guard
58586	44267	camp quick guard
58586	44286	camp quick guard
58592	60569	gallant bastion guard
58594	60569	gallant bastion guard
58595	60569	gallant bastion guard
58596	60569	gallant bastion guard
58611	51329	torine swordmaiden
58611	50103	torine swordmaiden
58611	60566	torine swordmaiden
58611	61315	torine swordmaiden
58611	50295	torine swordmaiden
58611	50007	torine swordmaiden
58612	58567	torine deathbringer
58612	58566	torine deathbringer
58612	69165	torine deathbringer
58612	57029	torine deathbringer
58612	57843	torine deathbringer
58612	57872	torine deathbringer
58612	57851	torine deathbringer
58617	66638	strain spike
58620	53320	golboth the gatecrusher
58620	26466	golboth the gatecrusher
58620	26290	golboth the gatecrusher
58620	26520	golboth the gatecrusher
58620	72412	golboth the gatecrusher
58620	26514	golboth the gatecrusher
58620	72387	golboth the gatecrusher
58620	72394	golboth the gatecrusher
58620	71075	golboth the gatecrusher
58620	72277	golboth the gatecrusher
58626	39953	dust devil
58674	45121	creeping spawner
58675	71972	corrupted scaleblade
58675	60595	corrupted scaleblade
58675	61315	corrupted scaleblade
58675	72036	corrupted scaleblade
58706	42665	chompacabra mound
58709	2340	ultraform charger
58709	30623	ultraform charger
58709	9743	ultraform charger
58709	32574	ultraform charger
58709	19085	ultraform charger
58709	55151	ultraform charger
58710	49915	ultraform juggernaut
58710	42208	ultraform juggernaut
58710	52063	ultraform juggernaut
58710	73116	ultraform juggernaut
58710	73134	ultraform juggernaut
58710	49911	ultraform juggernaut
58710	73113	ultraform juggernaut
58772	36847	researcher anton
58772	65744	researcher anton
58790	58567	writhing soldier
58790	58566	writhing soldier
58790	57872	writhing soldier
58790	57843	writhing soldier
58790	69165	writhing soldier
58791	54343	writhing medic
58791	58710	writhing medic
58791	54935	writhing medic
58791	58711	writhing medic
58792	21665	writhing crewman
58792	71075	writhing crewman
58792	71072	writhing crewman
58794	51828	writhing officer
58794	52742	writhing officer
58794	52010	writhing officer
58794	51899	writhing officer
58825	63398	spore pod
58879	46789	creeping eyestalk
58881	40488	hybridization complex gatekeeper
58881	45779	hybridization complex gatekeeper
58881	40506	hybridization complex gatekeeper
58881	45468	hybridization complex gatekeeper
58881	45501	hybridization complex gatekeeper
58881	72461	hybridization complex gatekeeper
58881	72572	hybridization complex gatekeeper
58892	26896	dominion guard
58892	44267	dominion guard
58920	65716	wayward guardian
58920	58566	wayward guardian
58921	60569	wayward bladeweaver
58921	61315	wayward bladeweaver
58921	44256	wayward bladeweaver
58921	72717	wayward bladeweaver
58942	53219	lucy lazarin
58942	38773	lucy lazarin
58942	65744	lucy lazarin
58942	52551	lucy lazarin
58942	53247	lucy lazarin
58965	56491	test chompacabra
58965	54828	test chompacabra
58966	69420	corruption puddle
58994	53370	ic-79 enhancer
58994	48563	ic-79 enhancer
58994	45833	ic-79 enhancer
58994	44739	ic-79 enhancer
58994	44468	ic-79 enhancer
58995	56295	ic-24 scanner
58995	66170	ic-24 scanner
58995	65795	ic-24 scanner
58996	35474	ic-58 sentinel
58996	39430	ic-58 sentinel
58996	46043	ic-58 sentinel
58996	46006	ic-58 sentinel
58996	46405	ic-58 sentinel
58998	40488	ic-01 prime
58998	72461	ic-01 prime
58998	72572	ic-01 prime
58998	45779	ic-01 prime
58998	40506	ic-01 prime
58998	45501	ic-01 prime
58998	45468	ic-01 prime
59008	42560	augmented daggerfoot
59008	39578	augmented daggerfoot
59008	42637	augmented daggerfoot
59008	42657	augmented daggerfoot
59008	43328	augmented daggerfoot
59011	35474	darkcavern lasher
59011	54185	darkcavern lasher
59011	45780	darkcavern lasher
59011	47152	darkcavern lasher
59011	46051	darkcavern lasher
59014	48531	darkcavern hellion
59014	47778	darkcavern hellion
59014	48822	darkcavern hellion
59014	48641	darkcavern hellion
59014	44710	darkcavern hellion
59014	48433	darkcavern hellion
59015	26385	darkcavern mite
59015	26161	darkcavern mite
59015	57287	darkcavern mite
59015	57288	darkcavern mite
59017	26385	darkcavern snapper
59017	26161	darkcavern snapper
59017	57288	darkcavern snapper
59017	57287	darkcavern snapper
59027	60569	gallant bastion guard
59190	70229	strain corruptor
59190	70230	strain corruptor
59190	57588	strain corruptor
59190	57589	strain corruptor
59190	57585	strain corruptor
59214	31618	sacrificial warpig
59214	30936	sacrificial warpig
59316	44711	scs prime
59316	40488	scs prime
59316	72461	scs prime
59316	72572	scs prime
59327	60566	grinder
59327	50103	grinder
59327	61315	grinder
59327	50007	grinder
59327	50295	grinder
59327	51329	grinder
59407	11241	megadroid pulverizer
59407	4699	megadroid pulverizer
59408	32388	megadroid zealot
59408	31975	megadroid zealot
59486	66113	stormwing guardian
59486	66122	stormwing guardian
59486	60562	stormwing guardian
59486	61315	stormwing guardian
59486	66118	stormwing guardian
59486	57843	stormwing guardian
59486	74514	stormwing guardian
59486	69165	stormwing guardian
59543	49886	guardian pyralos
59545	69826	kythria
59545	69836	kythria
59545	69866	kythria
59545	69821	kythria
59545	70076	kythria
59545	69843	kythria
59613	33243	darkcavern slank
59613	20111	darkcavern slank
59646	57029	first mate jork
59646	58566	first mate jork
59646	57872	first mate jork
59646	57851	first mate jork
59646	58567	first mate jork
59646	57843	first mate jork
59646	69165	first mate jork
59647	60595	vanguard zerish
59647	61315	vanguard zerish
59647	71966	vanguard zerish
59647	71919	vanguard zerish
59647	71903	vanguard zerish
59648	57350	strain overlord
59648	57355	strain overlord
59648	58566	strain overlord
59648	53384	strain overlord
59648	57354	strain overlord
59648	57353	strain overlord
59657	69997	glubglob of the deep
59657	25877	glubglob of the deep
59657	69981	glubglob of the deep
59657	69987	glubglob of the deep
59657	7031	glubglob of the deep
59679	48404	firestorm
59679	50080	firestorm
59829	57320	aeroth the sentinel
59829	57321	aeroth the sentinel
59829	6147	aeroth the sentinel
59829	57329	aeroth the sentinel
59829	13894	aeroth the sentinel
59829	26162	aeroth the sentinel
59831	53376	wretch the impure
59831	70572	wretch the impure
59831	70581	wretch the impure
59836	12295	whimwood stinger
59836	44650	whimwood stinger
59836	44714	whimwood stinger
59837	11859	whimwood swarmer
59837	32966	whimwood swarmer
59838	32966	whimwood bladewing
59838	32965	whimwood bladewing
59838	36021	whimwood bladewing
59838	37322	whimwood bladewing
59839	32965	whimwood mender
59839	32966	whimwood mender
59839	36021	whimwood mender
59839	37322	whimwood mender
59844	56980	bogus fraz
59844	56981	bogus fraz
59844	53985	bogus fraz
59844	53986	bogus fraz
59850	6917	the stump
59850	52760	the stump
59850	6916	the stump
59850	38031	the stump
59850	38079	the stump
59850	53868	the stump
59850	52762	the stump
59852	46877	ng protector one
59852	46893	ng protector one
59852	35474	ng protector one
59852	39430	ng protector one
59852	46809	ng protector one
59853	21878	ruga the ageless
59853	21569	ruga the ageless
59853	53268	ruga the ageless
59853	53275	ruga the ageless
59853	53274	ruga the ageless
59853	31135	ruga the ageless
59854	32735	marmota
59854	35246	marmota
59854	32768	marmota
59854	56614	marmota
59854	35282	marmota
59864	11865	the bumbler
59864	27116	the bumbler
59864	32966	the bumbler
59932	72328	lightning rod
59942	30510	cliffside bull
59942	18120	cliffside bull
59942	19180	cliffside bull
59942	32886	cliffside bull
59943	18120	cliffside calf
59943	30510	cliffside calf
59943	19180	cliffside calf
59943	32886	cliffside calf
60030	27543	exile guard
60030	44264	exile guard
60030	44267	exile guard
60162	73069	wild brambles
60208	52010	xas researcher
60208	51828	xas researcher
60208	45429	xas researcher
60208	44257	xas researcher
60208	44256	xas researcher
60209	52010	xas researcher
60209	51828	xas researcher
60209	45429	xas researcher
60209	44257	xas researcher
60209	44256	xas researcher
60210	44267	xas scientist
60210	44256	xas scientist
60210	44264	xas scientist
60210	44257	xas scientist
60210	44265	xas scientist
60211	44267	xas scientist
60211	44256	xas scientist
60211	44264	xas scientist
60211	44257	xas scientist
60211	44265	xas scientist
60216	36847	exile explorer
60216	65744	exile explorer
60218	36847	exile explorer
60218	65744	exile explorer
60260	44267	xas scientist
60260	44256	xas scientist
60260	44264	xas scientist
60260	44257	xas scientist
60260	44265	xas scientist
60261	44267	xas scientist
60261	44256	xas scientist
60261	44264	xas scientist
60261	44257	xas scientist
60261	44265	xas scientist
60264	44267	xas scientist
60264	44256	xas scientist
60264	44264	xas scientist
60264	44257	xas scientist
60264	44265	xas scientist
60265	65849	xas protector
60265	53383	xas protector
60265	54241	xas protector
60265	55700	xas protector
60265	54299	xas protector
60265	53384	xas protector
60265	55683	xas protector
60265	44255	xas protector
60265	44256	xas protector
60300	62958	burrow bomb
60324	30503	dapplehide dasher
60324	18109	dapplehide dasher
60324	21712	dapplehide dasher
60324	53505	dapplehide dasher
60326	53505	corrupted buck
60326	72001	corrupted buck
60326	72012	corrupted buck
60326	18109	corrupted buck
60326	21712	corrupted buck
61378	72357	explosive splorg
61395	65795	forgotten analyzer
61395	66170	forgotten analyzer
61395	56295	forgotten analyzer
61396	53376	forgotten sentinel
61396	55158	forgotten sentinel
61396	47747	forgotten sentinel
61416	44650	dazeroot impaler
61416	44714	dazeroot impaler
61416	44770	dazeroot impaler
61416	36049	dazeroot impaler
61417	71261	hut-hut
61417	44711	hut-hut
61417	36123	hut-hut
61417	71709	hut-hut
61418	54895	bonerazer firewalker
61418	53383	bonerazer firewalker
61418	54742	bonerazer firewalker
61418	54838	bonerazer firewalker
61418	53384	bonerazer firewalker
61418	54817	bonerazer firewalker
61425	56073	darkloam lichkin
61425	56078	darkloam lichkin
61425	53382	darkloam lichkin
61425	54577	darkloam lichkin
61425	56074	darkloam lichkin
61425	54716	darkloam lichkin
61427	27991	tangleclaw pridelord
61427	27974	tangleclaw pridelord
61427	12425	tangleclaw pridelord
61427	14025	tangleclaw pridelord
61427	26162	tangleclaw pridelord
61427	35192	tangleclaw pridelord
61429	58612	tangleclaw thrasher
61429	46040	tangleclaw thrasher
61429	46042	tangleclaw thrasher
61429	40117	tangleclaw thrasher
61429	55137	tangleclaw thrasher
61430	14025	tangleclaw hunter
61430	35192	tangleclaw hunter
61430	27974	tangleclaw hunter
61430	26162	tangleclaw hunter
61430	12425	tangleclaw hunter
61430	27991	tangleclaw hunter
61431	36759	augmented nightfang lurker
61431	70403	augmented nightfang lurker
61431	47508	augmented nightfang lurker
61432	65763	nightfang lurker
61432	66151	nightfang lurker
61432	52756	nightfang lurker
61432	58566	nightfang lurker
61432	66155	nightfang lurker
61433	58566	shadow skulker
61433	66151	shadow skulker
61433	65763	shadow skulker
61433	66155	shadow skulker
61433	52756	shadow skulker
61434	35474	n22 devastator
61434	46877	n22 devastator
61434	46893	n22 devastator
61434	46809	n22 devastator
61434	39430	n22 devastator
61435	60568	zeta punisher
61435	61315	zeta punisher
61435	50007	zeta punisher
61435	49888	zeta punisher
61435	50103	zeta punisher
61435	63270	zeta punisher
61437	35474	n22 executioner
61437	46042	n22 executioner
61437	46152	n22 executioner
61437	47284	n22 executioner
61437	46006	n22 executioner
61438	34262	shadetree gorepaw
61438	32735	shadetree gorepaw
61438	32379	shadetree gorepaw
61439	65762	greenbark deathvine
61439	57659	greenbark deathvine
61439	57627	greenbark deathvine
61439	65761	greenbark deathvine
61439	57624	greenbark deathvine
61439	59937	greenbark deathvine
61439	57625	greenbark deathvine
61441	32379	stonepaw fleshrender
61441	32735	stonepaw fleshrender
61441	34262	stonepaw fleshrender
61442	55137	verdant shredder
61442	35530	verdant shredder
61442	42875	verdant shredder
61442	34455	verdant shredder
61442	44200	verdant shredder
61442	58483	verdant shredder
61446	69165	torine liferender
61446	58566	torine liferender
61446	58567	torine liferender
61446	57851	torine liferender
61446	57843	torine liferender
61446	57872	torine liferender
61446	57029	torine liferender
61447	53034	needlebrook hulk
61447	2095	needlebrook hulk
61447	9937	needlebrook hulk
61447	52968	needlebrook hulk
61449	46024	vicious matriarch
61449	12425	vicious matriarch
61449	14023	vicious matriarch
61449	26162	vicious matriarch
61449	27974	vicious matriarch
61450	58567	torine warblade
61450	57872	torine warblade
61450	57843	torine warblade
61450	58566	torine warblade
61450	69165	torine warblade
61450	57851	torine warblade
61450	57029	torine warblade
61452	44770	enhanced dazeroot hiveguard
61452	36049	enhanced dazeroot hiveguard
61452	44714	enhanced dazeroot hiveguard
61452	44650	enhanced dazeroot hiveguard
61453	60568	bonerazer vanquisher
61453	49879	bonerazer vanquisher
61453	49928	bonerazer vanquisher
61453	61315	bonerazer vanquisher
61453	49792	bonerazer vanquisher
61454	38079	infused lifewood
61454	52760	infused lifewood
61454	53868	infused lifewood
61454	6916	infused lifewood
61454	6917	infused lifewood
61454	38031	infused lifewood
61454	52762	infused lifewood
61455	25871	muddybrook razortooth
61455	26512	muddybrook razortooth
61455	54600	muddybrook razortooth
61455	32493	muddybrook razortooth
61455	54601	muddybrook razortooth
61455	54602	muddybrook razortooth
61456	53383	ravenous abomination
61456	53384	ravenous abomination
61456	54241	ravenous abomination
61456	54327	ravenous abomination
61456	54675	ravenous abomination
61456	54299	ravenous abomination
61457	54577	darkloam necroshaman
61457	56074	darkloam necroshaman
61457	53382	darkloam necroshaman
61457	56073	darkloam necroshaman
61457	54716	darkloam necroshaman
61457	56078	darkloam necroshaman
61459	53436	highland longhorn
61459	53416	highland longhorn
61459	21705	highland longhorn
61459	32886	highland longhorn
61459	22670	highland longhorn
61459	30510	highland longhorn
61459	55307	highland longhorn
61460	47778	furyclaw malverine
61460	43327	furyclaw malverine
61460	47997	furyclaw malverine
61460	48121	furyclaw malverine
61460	48531	furyclaw malverine
61463	71212	bev-o-rage
61463	75110	bev-o-rage
61463	79320	bev-o-rage
61463	71196	bev-o-rage
61463	71197	bev-o-rage
61472	34262	highland crusher
61472	32735	highland crusher
61472	32379	highland crusher
61475	46040	darkfang alpha
61475	55289	darkfang alpha
61475	43507	darkfang alpha
61475	60950	darkfang alpha
61475	42362	darkfang alpha
61475	45302	darkfang alpha
61476	52869	darkspire strangler
61476	35474	darkspire strangler
61476	46042	darkspire strangler
61476	47152	darkspire strangler
61476	54185	darkspire strangler
61476	46051	darkspire strangler
61477	52756	shadowstalker widower
61477	58566	shadowstalker widower
61477	65763	shadowstalker widower
61477	66151	shadowstalker widower
61477	66155	shadowstalker widower
61478	54602	fierce ungala shocker
61478	25871	fierce ungala shocker
61478	54601	fierce ungala shocker
61478	32493	fierce ungala shocker
61478	54600	fierce ungala shocker
61478	26512	fierce ungala shocker
61480	26162	whitepaw pride guard
61480	12425	whitepaw pride guard
61480	14025	whitepaw pride guard
61480	27991	whitepaw pride guard
61480	27974	whitepaw pride guard
61480	35192	whitepaw pride guard
61486	56078	deadwind doomcaller
61486	54716	deadwind doomcaller
61486	54577	deadwind doomcaller
61486	53382	deadwind doomcaller
61486	56074	deadwind doomcaller
61486	56073	deadwind doomcaller
61487	65849	stormseeker wrath-wielder
61487	56990	stormseeker wrath-wielder
61487	48895	stormseeker wrath-wielder
61487	47175	stormseeker wrath-wielder
61487	56986	stormseeker wrath-wielder
61489	60599	stormseeker torrent-slasher
61489	61315	stormseeker torrent-slasher
61489	57843	stormseeker torrent-slasher
61489	63233	stormseeker torrent-slasher
61489	58535	stormseeker torrent-slasher
61489	75357	stormseeker torrent-slasher
61489	69165	stormseeker torrent-slasher
61489	75624	stormseeker torrent-slasher
61489	75599	stormseeker torrent-slasher
61490	19085	stonetusk behemoth
61490	9743	stonetusk behemoth
61490	2340	stonetusk behemoth
61490	32574	stonetusk behemoth
61490	55151	stonetusk behemoth
61490	30623	stonetusk behemoth
61491	40693	oakback trampler
61491	53423	oakback trampler
61491	24211	oakback trampler
61491	30096	oakback trampler
61491	30510	oakback trampler
61492	2340	irontusk
61492	55151	irontusk
61492	19085	irontusk
61492	9743	irontusk
61492	32574	irontusk
61492	30623	irontusk
61494	44710	gnarlfoot brute
61494	32774	gnarlfoot brute
61494	43366	gnarlfoot brute
61494	46933	gnarlfoot brute
61494	47031	gnarlfoot brute
61495	43507	longsnout terror
61495	60950	longsnout terror
61495	55289	longsnout terror
61495	45302	longsnout terror
61495	42362	longsnout terror
61495	46040	longsnout terror
61496	58566	deadwind executioner
61496	58567	deadwind executioner
61496	54753	deadwind executioner
61496	61392	deadwind executioner
61496	61426	deadwind executioner
61496	61393	deadwind executioner
61497	48531	razorclaw malverine
61497	43327	razorclaw malverine
61497	47717	razorclaw malverine
61497	47778	razorclaw malverine
61497	34253	razorclaw malverine
61499	56390	slenderskin shredder
61499	56423	slenderskin shredder
61499	53384	slenderskin shredder
61499	56358	slenderskin shredder
61499	58566	slenderskin shredder
61499	56037	slenderskin shredder
61500	51899	darkpool bombardier
61500	52742	darkpool bombardier
61500	51828	darkpool bombardier
61500	52010	darkpool bombardier
61503	46024	whitepaw predator
61503	27974	whitepaw predator
61503	14023	whitepaw predator
61503	12425	whitepaw predator
61503	26162	whitepaw predator
61508	46405	site 14 defender
61508	46043	site 14 defender
61508	35474	site 14 defender
61508	46006	site 14 defender
61508	39430	site 14 defender
61509	34262	rockside ravager
61509	32379	rockside ravager
61509	32735	rockside ravager
61510	52769	hillscourge glutton
61510	52765	hillscourge glutton
61510	43759	hillscourge glutton
61510	44200	hillscourge glutton
61510	44656	hillscourge glutton
61510	44466	hillscourge glutton
61510	41070	hillscourge glutton
61511	7031	mistymurk slimer
61511	57057	mistymurk slimer
61511	57055	mistymurk slimer
61511	25877	mistymurk slimer
61511	57056	mistymurk slimer
61511	57054	mistymurk slimer
61518	44656	energized hillscourge glutton
61518	52765	energized hillscourge glutton
61518	44200	energized hillscourge glutton
61518	41070	energized hillscourge glutton
61518	52769	energized hillscourge glutton
61518	44466	energized hillscourge glutton
61518	43759	energized hillscourge glutton
61519	47033	throg ender
61519	46797	throg ender
61519	15661	throg ender
61519	57365	throg ender
61519	32192	throg ender
61520	56899	augmented rockside tunnelclaw
61520	30936	augmented rockside tunnelclaw
61520	31619	augmented rockside tunnelclaw
61520	28626	augmented rockside tunnelclaw
61521	46043	ah47 sentinel
61521	35474	ah47 sentinel
61521	39430	ah47 sentinel
61521	46006	ah47 sentinel
61521	46405	ah47 sentinel
61522	66155	deathmite hunter
61522	52756	deathmite hunter
61522	77373	deathmite hunter
61522	66151	deathmite hunter
61522	61315	deathmite hunter
61522	65763	deathmite hunter
61522	54225	deathmite hunter
61523	40595	deadstar punisher
61523	65744	deadstar punisher
61523	53247	deadstar punisher
61523	55438	deadstar punisher
61523	53219	deadstar punisher
61523	52551	deadstar punisher
61524	19085	bloodhorn behemoth
61524	9743	bloodhorn behemoth
61524	55151	bloodhorn behemoth
61524	2340	bloodhorn behemoth
61524	30623	bloodhorn behemoth
61524	32574	bloodhorn behemoth
61526	46405	n22 servitor
61526	46006	n22 servitor
61526	35474	n22 servitor
61526	46043	n22 servitor
61526	39430	n22 servitor
61528	56073	deadwind elder witchdoctor
61528	54577	deadwind elder witchdoctor
61528	56074	deadwind elder witchdoctor
61528	53382	deadwind elder witchdoctor
61528	56078	deadwind elder witchdoctor
61528	54716	deadwind elder witchdoctor
61529	52742	jagged rock officer
61529	51828	jagged rock officer
61529	51899	jagged rock officer
61529	52010	jagged rock officer
61530	34585	jagged rock extractorbot
61530	34982	jagged rock extractorbot
61530	24990	jagged rock extractorbot
61530	35622	jagged rock extractorbot
61530	35223	jagged rock extractorbot
61531	2340	stonetusk flattener
61531	30623	stonetusk flattener
61531	9743	stonetusk flattener
61531	19085	stonetusk flattener
61531	55151	stonetusk flattener
61531	32574	stonetusk flattener
61532	51828	savannah sniper
61532	51899	savannah sniper
61532	52742	savannah sniper
61532	52010	savannah sniper
61533	25763	marshgrass slimer
61533	7031	marshgrass slimer
61533	55329	marshgrass slimer
61534	65709	highland hunter
61534	65711	highland hunter
61534	72599	highland hunter
61535	56622	stoneridge cragfist
61535	56327	stoneridge cragfist
61535	52235	stoneridge cragfist
61535	55700	stoneridge cragfist
61535	55306	stoneridge cragfist
61535	52080	stoneridge cragfist
61542	57008	putrid oozing sludgeon
61542	35474	putrid oozing sludgeon
61542	46878	putrid oozing sludgeon
61542	57878	putrid oozing sludgeon
61542	57831	putrid oozing sludgeon
61542	38501	putrid oozing sludgeon
61542	57744	putrid oozing sludgeon
61545	34262	decrepit mauler
61545	53429	decrepit mauler
61545	34361	decrepit mauler
61545	34310	decrepit mauler
61545	35556	decrepit mauler
61545	34280	decrepit mauler
61548	66279	dominion executioner
61548	60594	dominion executioner
61548	61315	dominion executioner
61548	66275	dominion executioner
61549	14022	irradiated icetail stalker
61549	31740	irradiated icetail stalker
61549	12425	irradiated icetail stalker
61549	46128	irradiated icetail stalker
61549	27991	irradiated icetail stalker
61550	14022	frostpaw
61550	12425	frostpaw
61550	46128	frostpaw
61550	31740	frostpaw
61550	27991	frostpaw
61551	31700	enforcer drugel
61551	46579	enforcer drugel
61551	32177	enforcer drugel
61551	32921	enforcer drugel
61551	47033	enforcer drugel
